PERIOD,STATE_ID,STATE,MIN_C,MEAN_C,MAX_C,PRECIPITATION_MM
2020-06-01,20,Oaxaca,18.5,25.0,31.4,148.6
2020-06-01,21,Puebla,13.5,20.9,28.3,171.9
2020-06-01,22,Querétaro,15.7,22.9,30.1,66.4
2020-06-01,23,Quintana Roo,24.9,29.0,33.2,406.0
2020-06-01,24,San Luis Potosí,21.3,27.9,34.4,65.4
2020-06-01,25,Sinaloa,23.5,30.6,37.7,14.9
2020-06-01,26,Sonora,20.7,29.8,39.0,12.0
2020-06-01,27,Tabasco,24.3,28.7,33.1,385.7
2020-06-01,28,Tamaulipas,23.2,28.7,34.2,117.3
2020-06-01,29,Tlaxcala,9.7,16.9,24.1,64.0
2020-06-01,30,Veracruz,20.0,25.2,30.3,218.0
2020-06-01,31,Yucatán,23.2,28.4,33.7,551.9
2020-06-01,32,Zacatecas,14.6,22.6,30.6,56.7
2020-07-01,0,Mexico,20.1,26.7,33.4,120.9
2020-07-01,1,Aguascalientes,13.5,20.8,28.1,162.8
2020-07-01,2,Baja California,19.6,26.7,33.9,1.1
2020-07-01,3,Baja California Sur,22.8,28.7,34.6,6.6
2020-07-01,4,Campeche,23.7,29.3,35.0,137.2
2020-07-01,5,Coahuila,22.8,29.3,35.7,44.5
2020-07-01,6,Colima,23.6,28.8,34.1,354.8
2020-07-01,7,Chiapas,20.4,26.1,31.8,182.5
2020-07-01,8,Chihuahua,18.6,26.1,33.6,82.8
2020-07-01,9,Ciudad de México,13.1,19.6,26.1,103.8
2020-07-01,10,Durango,15.7,23.3,30.9,143.9
2020-07-01,11,Guanajuato,14.2,21.4,28.6,111.1
2020-07-01,12,Guerrero,20.3,26.3,32.2,179.4
2020-07-01,13,Hidalgo,14.8,21.7,28.6,60.9
2020-07-01,14,Jalisco,16.9,23.5,30.1,209.3
2020-07-01,15,Estado de México,9.8,16.6,23.3,184.2
2020-07-01,16,Michoacán,14.7,22.0,29.3,155.9
2020-07-01,17,Morelos,16.3,22.9,29.4,348.0
2020-07-01,18,Nayarit,23.3,28.8,34.3,303.0
2020-07-01,19,Nuevo León,21.4,28.3,35.1,171.4
2020-07-01,20,Oaxaca,18.3,24.8,31.3,169.1
2020-07-01,21,Puebla,13.3,20.7,28.0,172.2
2020-07-01,22,Querétaro,15.8,22.7,29.7,83.3
2020-07-01,23,Quintana Roo,24.9,29.6,34.3,105.3
2020-07-01,24,San Luis Potosí,21.7,28.4,35.1,96.2
2020-07-01,25,Sinaloa,24.5,30.7,36.9,221.8
2020-07-01,26,Sonora,24.7,31.9,39.0,93.5
2020-07-01,27,Tabasco,24.6,29.6,34.6,92.9
2020-07-01,28,Tamaulipas,24.3,30.2,36.1,128.5
2020-07-01,29,Tlaxcala,9.3,16.5,23.8,123.4
2020-07-01,30,Veracruz,20.4,26.0,31.7,107.5
2020-07-01,31,Yucatán,23.1,29.0,34.9,121.8
2020-07-01,32,Zacatecas,14.2,21.0,27.8,153.7
2020-08-01,0,Mexico,20.0,26.6,33.3,122.3
2020-08-01,1,Aguascalientes,13.1,20.0,26.9,77.3
2020-08-01,2,Baja California,21.7,28.5,35.4,0.5
2020-08-01,3,Baja California Sur,23.9,29.6,35.3,22.4
2020-08-01,4,Campeche,23.6,29.0,34.4,184.8
2020-08-01,5,Coahuila,21.6,28.5,35.5,6.0
2020-08-01,6,Colima,23.1,28.2,33.2,664.3
2020-08-01,7,Chiapas,20.7,26.0,31.3,345.9
2020-08-01,8,Chihuahua,18.1,26.6,35.1,32.4
2020-08-01,9,Ciudad de México,13.1,19.0,24.9,107.8
2020-08-01,10,Durango,14.8,23.0,31.2,49.9
2020-08-01,11,Guanajuato,14.3,20.7,27.2,109.9
2020-08-01,12,Guerrero,20.0,26.0,31.9,307.3
2020-08-01,13,Hidalgo,14.6,20.7,26.7,80.8
2020-08-01,14,Jalisco,16.8,23.1,29.5,254.4
2020-08-01,15,Estado de México,9.9,16.0,22.2,184.5
2020-08-01,16,Michoacán,14.7,21.5,28.3,201.0
2020-08-01,17,Morelos,16.4,22.6,28.8,337.7
2020-08-01,18,Nayarit,23.1,28.5,34.0,349.0
2020-08-01,19,Nuevo León,20.8,27.8,34.7,14.8
2020-08-01,20,Oaxaca,18.2,24.2,30.3,303.2
2020-08-01,21,Puebla,13.5,20.2,26.8,239.0
2020-08-01,22,Querétaro,15.8,21.9,28.0,58.6
2020-08-01,23,Quintana Roo,25.0,29.6,34.2,153.0
2020-08-01,24,San Luis Potosí,21.3,27.3,33.4,56.8
2020-08-01,25,Sinaloa,25.0,31.0,37.1,162.3
2020-08-01,26,Sonora,25.1,32.5,39.9,74.8
2020-08-01,27,Tabasco,24.2,28.8,33.5,303.1
2020-08-01,28,Tamaulipas,23.6,29.4,35.1,53.2
2020-08-01,29,Tlaxcala,9.8,16.3,22.8,106.1
2020-08-01,30,Veracruz,19.8,24.9,30.0,243.5
2020-08-01,31,Yucatán,23.3,29.0,34.7,144.9
2020-08-01,32,Zacatecas,13.8,20.8,27.7,51.1
2020-09-01,0,Mexico,18.5,24.9,31.4,128.2
2020-09-01,1,Aguascalientes,12.1,19.0,26.0,81.9
2020-09-01,2,Baja California,18.9,26.6,34.3,1.1
2020-09-01,3,Baja California Sur,23.5,29.4,35.3,17.8
2020-09-01,4,Campeche,23.6,28.8,34.0,234.2
2020-09-01,5,Coahuila,18.1,24.2,30.4,63.8
2020-09-01,6,Colima,23.2,28.1,33.1,339.2
2020-09-01,7,Chiapas,20.6,25.7,30.8,373.1
2020-09-01,8,Chihuahua,14.8,22.6,30.4,49.1
2020-09-01,9,Ciudad de México,13.1,18.5,23.9,97.0
2020-09-01,10,Durango,13.3,20.4,27.5,115.1
2020-09-01,11,Guanajuato,13.2,19.9,26.6,69.9
2020-09-01,12,Guerrero,19.8,25.5,31.1,226.4
2020-09-01,13,Hidalgo,14.2,20.1,26.0,111.0
2020-09-01,14,Jalisco,16.3,22.7,29.0,167.4
2020-09-01,15,Estado de México,9.5,15.6,21.7,150.6
2020-09-01,16,Michoacán,14.2,21.0,27.9,167.6
2020-09-01,17,Morelos,16.4,22.0,27.5,452.7
2020-09-01,18,Nayarit,23.1,28.2,33.3,251.2
2020-09-01,19,Nuevo León,18.6,24.7,30.9,102.8
2020-09-01,20,Oaxaca,18.4,24.3,30.1,238.2
2020-09-01,21,Puebla,13.4,19.6,25.8,285.1
2020-09-01,22,Querétaro,14.8,21.0,27.1,70.3
2020-09-01,23,Quintana Roo,24.9,29.7,34.5,172.3
2020-09-01,24,San Luis Potosí,20.0,25.9,31.8,81.3
2020-09-01,25,Sinaloa,24.2,30.0,35.9,150.6
2020-09-01,26,Sonora,22.2,30.4,38.5,17.8
2020-09-01,27,Tabasco,24.0,28.3,32.6,461.3
2020-09-01,28,Tamaulipas,21.9,27.4,32.8,105.9
2020-09-01,29,Tlaxcala,9.9,15.9,21.8,114.9
2020-09-01,30,Veracruz,19.8,24.6,29.5,282.2
2020-09-01,31,Yucatán,23.1,28.9,34.7,166.5
2020-09-01,32,Zacatecas,12.7,19.5,26.4,68.5
2020-10-01,0,Mexico,15.1,23.1,31.1,55.5
2020-10-01,1,Aguascalientes,7.8,17.6,27.4,4.5
2020-10-01,2,Baja California,15.4,23.0,30.6,0.5
2020-10-01,3,Baja California Sur,20.9,27.0,33.1,3.6
2020-10-01,4,Campeche,22.9,27.6,32.2,293.1
2020-10-01,5,Coahuila,13.9,22.5,31.2,0.4
2020-10-01,6,Colima,23.0,28.7,34.3,27.0
2020-10-01,7,Chiapas,20.1,25.1,30.2,251.8
2020-10-01,8,Chihuahua,9.4,20.0,30.7,0.1
2020-10-01,9,Ciudad de México,9.3,16.9,24.5,20.1
2020-10-01,10,Durango,8.4,18.4,28.5,1.9
2020-10-01,11,Guanajuato,9.6,18.8,28.0,4.7
2020-10-01,12,Guerrero,18.9,25.4,32.0,43.2
2020-10-01,13,Hidalgo,10.5,18.1,25.8,21.4
2020-10-01,14,Jalisco,14.0,22.2,30.4,24.5
2020-10-01,15,Estado de México,5.4,14.0,22.6,29.2
2020-10-01,16,Michoacán,11.5,20.2,28.9,20.2
2020-10-01,17,Morelos,13.3,21.0,28.7,46.9
2020-10-01,18,Nayarit,22.5,28.7,34.8,30.3
2020-10-01,19,Nuevo León,13.7,22.5,31.3,2.7
2020-10-01,20,Oaxaca,16.4,23.2,30.0,66.0
2020-10-01,21,Puebla,10.3,18.3,26.4,40.5
2020-10-01,22,Querétaro,10.9,19.3,27.7,13.4
2020-10-01,23,Quintana Roo,24.2,28.4,32.6,354.9
2020-10-01,24,San Luis Potosí,16.5,24.2,31.8,9.6
2020-10-01,25,Sinaloa,22.3,29.5,36.6,6.4
2020-10-01,26,Sonora,16.7,26.3,36.0,0.2
2020-10-01,27,Tabasco,23.2,27.3,31.4,550.4
2020-10-01,28,Tamaulipas,18.5,25.4,32.2,17.6
2020-10-01,29,Tlaxcala,5.8,14.5,23.2,31.5
2020-10-01,30,Veracruz,17.3,23.1,28.8,123.1
2020-10-01,31,Yucatán,22.4,27.2,32.0,402.7
2020-10-01,32,Zacatecas,7.6,18.0,28.3,3.7
2020-11-01,0,Mexico,12.4,20.4,28.5,36.6
2020-11-01,1,Aguascalientes,5.8,15.8,25.9,0.0
2020-11-01,2,Baja California,9.3,16.4,23.5,3.9
2020-11-01,3,Baja California Sur,16.2,22.8,29.3,1.0
2020-11-01,4,Campeche,21.6,26.3,31.0,99.1
2020-11-01,5,Coahuila,11.6,19.4,27.2,2.8
2020-11-01,6,Colima,21.2,27.8,34.4,0.0
2020-11-01,7,Chiapas,19.7,24.8,30.0,199.1
2020-11-01,8,Chihuahua,5.8,16.3,26.7,1.5
2020-11-01,9,Ciudad de México,8.5,16.1,23.7,1.5
2020-11-01,10,Durango,5.4,15.9,26.5,0.3
2020-11-01,11,Guanajuato,8.4,17.5,26.6,1.2
2020-11-01,12,Guerrero,18.1,25.1,32.2,4.5
2020-11-01,13,Hidalgo,8.8,16.3,23.7,22.0
2020-11-01,14,Jalisco,11.6,20.6,29.6,0.1
2020-11-01,15,Estado de México,4.4,13.2,22.0,3.5
2020-11-01,16,Michoacán,10.3,19.4,28.5,2.9
2020-11-01,17,Morelos,12.4,20.9,29.3,6.5
2020-11-01,18,Nayarit,18.2,26.4,34.5,0.0
2020-11-01,19,Nuevo León,12.8,20.2,27.7,3.8
2020-11-01,20,Oaxaca,15.6,22.4,29.3,51.7
2020-11-01,21,Puebla,9.4,17.4,25.4,29.6
2020-11-01,22,Querétaro,10.3,18.0,25.7,6.6
2020-11-01,23,Quintana Roo,22.9,27.0,31.1,254.9
2020-11-01,24,San Luis Potosí,15.6,22.3,29.1,15.6
2020-11-01,25,Sinaloa,16.5,25.4,34.2,1.9
2020-11-01,26,Sonora,10.4,20.5,30.7,1.8
2020-11-01,27,Tabasco,22.1,25.9,29.7,501.3
2020-11-01,28,Tamaulipas,17.1,23.2,29.3,10.4
2020-11-01,29,Tlaxcala,4.7,13.4,22.2,3.8
2020-11-01,30,Veracruz,16.0,21.4,26.8,189.6
2020-11-01,31,Yucatán,21.1,25.6,30.1,103.3
2020-11-01,32,Zacatecas,5.9,16.3,26.8,0.0
2020-12-01,0,Mexico,8.2,16.3,24.5,17.0
2020-12-01,1,Aguascalientes,4.0,13.5,22.9,8.9
2020-12-01,2,Baja California,7.2,13.8,20.4,6.9
2020-12-01,3,Baja California Sur,11.3,18.2,25.1,3.1
2020-12-01,4,Campeche,18.6,23.9,29.1,50.3
2020-12-01,5,Coahuila,4.6,13.3,22.0,12.4
2020-12-01,6,Colima,18.7,25.5,32.3,0.7
2020-12-01,7,Chiapas,16.5,22.4,28.4,38.3
2020-12-01,8,Chihuahua,-0.3,9.6,19.5,12.4
2020-12-01,9,Ciudad de México,7.9,15.5,23.2,0.5
2020-12-01,10,Durango,1.1,11.5,21.9,3.6
2020-12-01,11,Guanajuato,7.1,15.9,24.7,1.7
2020-12-01,12,Guerrero,17.2,24.2,31.2,2.7
2020-12-01,13,Hidalgo,7.3,15.1,23.0,4.4
2020-12-01,14,Jalisco,9.2,17.9,26.5,12.9
2020-12-01,15,Estado de México,4.7,12.8,20.9,3.3
2020-12-01,16,Michoacán,9.0,17.8,26.6,2.4
2020-12-01,17,Morelos,11.7,20.0,28.3,0.0
2020-12-01,18,Nayarit,14.4,21.8,29.1,21.4
2020-12-01,19,Nuevo León,5.7,14.3,22.9,8.0
2020-12-01,20,Oaxaca,13.1,20.3,27.5,10.1
2020-12-01,21,Puebla,7.5,15.7,23.8,7.9
2020-12-01,22,Querétaro,7.5,15.3,23.1,1.3
2020-12-01,23,Quintana Roo,19.8,24.5,29.3,70.3
2020-12-01,24,San Luis Potosí,10.3,17.6,24.9,2.8
2020-12-01,25,Sinaloa,11.4,20.4,29.3,12.3
2020-12-01,26,Sonora,5.0,14.6,24.3,16.4
2020-12-01,27,Tabasco,19.4,23.6,27.9,173.3
2020-12-01,28,Tamaulipas,10.7,17.9,25.2,6.5
2020-12-01,29,Tlaxcala,4.0,12.5,21.0,0.6
2020-12-01,30,Veracruz,13.0,18.5,24.0,48.6
2020-12-01,31,Yucatán,17.6,23.2,28.8,51.6
2020-12-01,32,Zacatecas,3.5,13.4,23.3,7.2
2021-01-01,0,Mexico,8.2,16.4,24.6,23.7
2021-01-01,1,Aguascalientes,2.7,12.9,23.0,6.2
2021-01-01,2,Baja California,7.2,13.6,20.0,26.8
2021-01-01,3,Baja California Sur,10.2,17.3,24.4,12.2
2021-01-01,4,Campeche,18.9,24.1,29.3,52.8
2021-01-01,5,Coahuila,5.3,13.5,21.6,3.5
2021-01-01,6,Colima,17.6,24.8,31.9,0.7
2021-01-01,7,Chiapas,17.5,23.9,30.2,52.1
2021-01-01,8,Chihuahua,0.1,9.9,19.7,20.6
2021-01-01,9,Ciudad de México,7.3,15.3,23.2,4.7
2021-01-01,10,Durango,1.4,11.8,22.2,3.2
2021-01-01,11,Guanajuato,5.9,15.5,25.1,4.8
2021-01-01,12,Guerrero,16.9,24.0,31.0,2.9
2021-01-01,13,Hidalgo,7.4,15.4,23.4,12.6
2021-01-01,14,Jalisco,7.9,17.5,27.1,1.1
2021-01-01,15,Estado de México,3.4,12.4,21.4,4.1
2021-01-01,16,Michoacán,8.1,17.5,26.9,0.2
2021-01-01,17,Morelos,11.0,19.7,28.4,13.4
2021-01-01,18,Nayarit,12.4,20.7,28.9,0.3
2021-01-01,19,Nuevo León,6.2,14.9,23.5,10.0
2021-01-01,20,Oaxaca,13.4,20.8,28.1,26.0
2021-01-01,21,Puebla,7.9,16.0,24.0,33.0
2021-01-01,22,Querétaro,8.4,16.5,24.5,3.8
2021-01-01,23,Quintana Roo,20.2,24.6,29.1,79.2
2021-01-01,24,San Luis Potosí,11.7,18.6,25.5,9.4
2021-01-01,25,Sinaloa,9.7,19.2,28.6,14.9
2021-01-01,26,Sonora,4.8,14.2,23.6,42.2
2021-01-01,27,Tabasco,20.0,24.2,28.4,150.0
2021-01-01,28,Tamaulipas,11.8,18.4,25.0,17.3
2021-01-01,29,Tlaxcala,3.8,12.6,21.3,11.9
2021-01-01,30,Veracruz,13.8,19.0,24.2,85.0
2021-01-01,31,Yucatán,17.7,23.3,28.9,45.9
2021-01-01,32,Zacatecas,2.4,13.0,23.6,1.5
2021-02-01,0,Mexico,9.3,18.0,26.7,7.9
2021-02-01,1,Aguascalientes,4.0,14.9,25.8,0.0
2021-02-01,2,Baja California,7.9,14.4,20.8,1.3
2021-02-01,3,Baja California Sur,10.8,18.2,25.6,0.2
2021-02-01,4,Campeche,19.1,25.2,31.3,21.1
2021-02-01,5,Coahuila,6.5,15.5,24.4,4.6
2021-02-01,6,Colima,17.0,24.2,31.3,0.0
2021-02-01,7,Chiapas,16.6,24.0,31.4,17.0
2021-02-01,8,Chihuahua,3.5,13.4,23.3,9.3
2021-02-01,9,Ciudad de México,7.1,16.3,25.4,0.9
2021-02-01,10,Durango,4.2,15.0,25.8,0.1
2021-02-01,11,Guanajuato,6.4,17.0,27.5,0.2
2021-02-01,12,Guerrero,16.6,24.0,31.4,0.2
2021-02-01,13,Hidalgo,7.7,16.9,26.2,4.6
2021-02-01,14,Jalisco,9.4,19.3,29.2,0.3
2021-02-01,15,Estado de México,3.1,13.2,23.3,0.5
2021-02-01,16,Michoacán,7.9,18.1,28.3,0.0
2021-02-01,17,Morelos,10.9,20.7,30.6,0.1
2021-02-01,18,Nayarit,13.9,22.4,30.9,0.2
2021-02-01,19,Nuevo León,7.3,16.3,25.3,6.4
2021-02-01,20,Oaxaca,13.4,21.9,30.3,8.8
2021-02-01,21,Puebla,7.7,16.8,25.9,7.2
2021-02-01,22,Querétaro,8.1,17.7,27.2,1.2
2021-02-01,23,Quintana Roo,20.4,25.5,30.5,39.5
2021-02-01,24,San Luis Potosí,11.5,19.7,27.9,3.0
2021-02-01,25,Sinaloa,11.1,20.5,29.9,0.6
2021-02-01,26,Sonora,6.1,16.0,25.8,1.5
2021-02-01,27,Tabasco,19.7,25.0,30.3,42.9
2021-02-01,28,Tamaulipas,11.4,18.3,25.2,13.3
2021-02-01,29,Tlaxcala,3.2,13.0,22.9,0.6
2021-02-01,30,Veracruz,14.0,19.9,25.8,25.4
2021-02-01,31,Yucatán,17.8,24.7,31.5,55.1
2021-02-01,32,Zacatecas,4.4,15.5,26.5,0.0
2021-03-01,0,Mexico,11.4,20.3,29.2,8.4
2021-03-01,1,Aguascalientes,7.0,17.9,28.9,0.0
2021-03-01,2,Baja California,7.5,14.1,20.8,14.1
2021-03-01,3,Baja California Sur,11.4,19.0,26.6,0.1
2021-03-01,4,Campeche,21.0,27.4,33.9,30.4
2021-03-01,5,Coahuila,11.2,19.8,28.4,0.2
2021-03-01,6,Colima,17.3,24.9,32.5,0.0
2021-03-01,7,Chiapas,18.4,25.4,32.4,48.7
2021-03-01,8,Chihuahua,5.1,15.4,25.7,0.7
2021-03-01,9,Ciudad de México,10.0,18.9,27.8,2.6
2021-03-01,10,Durango,6.1,17.2,28.3,0.0
2021-03-01,11,Guanajuato,9.7,20.1,30.5,0.2
2021-03-01,12,Guerrero,18.8,26.1,33.4,1.3
2021-03-01,13,Hidalgo,10.4,19.5,28.7,10.0
2021-03-01,14,Jalisco,10.6,21.2,31.8,0.0
2021-03-01,15,Estado de México,6.3,16.2,26.0,9.9
2021-03-01,16,Michoacán,10.9,21.0,31.1,0.9
2021-03-01,17,Morelos,14.2,23.7,33.2,13.8
2021-03-01,18,Nayarit,12.8,22.8,32.8,0.0
2021-03-01,19,Nuevo León,12.5,20.8,29.1,5.5
2021-03-01,20,Oaxaca,15.4,23.7,32.0,5.0
2021-03-01,21,Puebla,10.0,19.3,28.6,14.1
2021-03-01,22,Querétaro,11.4,20.7,30.1,1.6
2021-03-01,23,Quintana Roo,21.8,26.5,31.3,54.3
2021-03-01,24,San Luis Potosí,15.3,23.6,31.9,2.9
2021-03-01,25,Sinaloa,10.7,21.4,32.1,0.0
2021-03-01,26,Sonora,6.9,17.1,27.3,2.9
2021-03-01,27,Tabasco,21.8,27.3,32.8,66.7
2021-03-01,28,Tamaulipas,16.2,23.0,29.8,10.5
2021-03-01,29,Tlaxcala,5.7,16.2,26.6,2.0
2021-03-01,30,Veracruz,16.2,23.0,28.8,22.7
2021-03-01,31,Yucatán,19.7,26.6,33.4,23.0
2021-03-01,32,Zacatecas,6.9,18.2,29.4,0.0
2021-04-01,0,Mexico,14.4,23.0,31.6,11.0
2021-04-01,1,Aguascalientes,9.0,19.4,29.8,1.9
2021-04-01,2,Baja California,10.9,18.0,25.2,1.4
2021-04-01,3,Baja California Sur,14.1,21.9,29.7,0.0
2021-04-01,4,Campeche,22.8,29.6,36.5,21.6
2021-04-01,5,Coahuila,15.0,23.0,30.9,10.9
2021-04-01,6,Colima,18.3,25.5,32.7,0.0
2021-04-01,7,Chiapas,20.1,27.0,33.9,31.3
2021-04-01,8,Chihuahua,9.6,19.3,29.0,3.0
2021-04-01,9,Ciudad de México,10.9,19.6,28.3,12.5
2021-04-01,10,Durango,9.2,19.7,30.2,2.4
2021-04-01,11,Guanajuato,11.8,21.6,31.4,3.8
2021-04-01,12,Guerrero,19.2,26.9,34.6,0.9
2021-04-01,13,Hidalgo,12.1,20.8,29.5,27.1
2021-04-01,14,Jalisco,12.8,22.8,32.9,0.8
2021-04-01,15,Estado de México,7.6,16.9,26.3,18.3
2021-04-01,16,Michoacán,11.8,21.8,31.8,2.4
2021-04-01,17,Morelos,15.3,24.8,34.3,3.3
2021-04-01,18,Nayarit,16.5,25.4,34.3,0.5
2021-04-01,19,Nuevo León,16.1,24.1,32.0,22.6
2021-04-01,20,Oaxaca,17.2,25.3,33.4,16.9
2021-04-01,21,Puebla,12.2,20.9,29.6,31.5
2021-04-01,22,Querétaro,14.0,23.0,31.9,10.5
2021-04-01,23,Quintana Roo,23.6,28.5,33.4,51.9
2021-04-01,24,San Luis Potosí,18.2,26.5,34.7,13.5
2021-04-01,25,Sinaloa,14.6,24.6,34.6,0.8
2021-04-01,26,Sonora,11.8,21.9,32.1,0.3
2021-04-01,27,Tabasco,23.9,29.5,35.2,28.0
2021-04-01,28,Tamaulipas,19.8,26.3,32.7,16.5
2021-04-01,29,Tlaxcala,7.0,16.8,26.5,18.8
2021-04-01,30,Veracruz,18.6,24.9,31.2,32.1
2021-04-01,31,Yucatán,21.8,29.1,36.4,47.6
2021-04-01,32,Zacatecas,9.2,19.9,30.6,2.0
2021-05-01,0,Mexico,16.8,24.8,32.8,51.3
2021-05-01,1,Aguascalientes,11.2,20.5,29.8,22.7
2021-05-01,2,Baja California,13.2,20.5,27.8,0.0
2021-05-01,3,Baja California Sur,16.5,23.8,31.1,0.0
2021-05-01,4,Campeche,23.5,29.8,36.2,137.5
2021-05-01,5,Coahuila,18.9,26.2,33.5,37.3
2021-05-01,6,Colima,20.3,27.2,34.1,2.5
2021-05-01,7,Chiapas,20.7,26.7,32.7,230.2
2021-05-01,8,Chihuahua,13.1,22.8,32.5,6.8
2021-05-01,9,Ciudad de México,12.3,19.7,27.1,73.3
2021-05-01,10,Durango,12.2,22.0,31.8,7.3
2021-05-01,11,Guanajuato,13.6,22.1,30.5,62.0
2021-05-01,12,Guerrero,20.4,27.5,34.5,64.6
2021-05-01,13,Hidalgo,14.1,21.7,29.3,53.1
2021-05-01,14,Jalisco,15.0,23.9,32.9,17.1
2021-05-01,15,Estado de México,9.2,17.1,25.0,78.7
2021-05-01,16,Michoacán,13.6,22.3,31.1,26.5
2021-05-01,17,Morelos,16.7,24.5,32.2,148.4
2021-05-01,18,Nayarit,19.0,27.1,35.2,1.4
2021-05-01,19,Nuevo León,18.7,26.0,33.2,79.2
2021-05-01,20,Oaxaca,18.5,25.6,32.6,122.8
2021-05-01,21,Puebla,13.1,20.7,28.3,147.5
2021-05-01,22,Querétaro,15.5,23.0,30.6,62.9
2021-05-01,23,Quintana Roo,24.8,29.3,33.7,70.4
2021-05-01,24,San Luis Potosí,19.9,27.1,34.4,55.0
2021-05-01,25,Sinaloa,18.6,27.6,36.6,3.2
2021-05-01,26,Sonora,14.6,24.9,35.1,0.1
2021-05-01,27,Tabasco,24.0,29.4,34.8,168.9
2021-05-01,28,Tamaulipas,22.3,28.2,34.2,99.9
2021-05-01,29,Tlaxcala,8.9,16.9,24.8,77.4
2021-05-01,30,Veracruz,20.0,25.8,31.7,103.5
2021-05-01,31,Yucatán,23.1,29.5,35.9,118.8
2021-05-01,32,Zacatecas,11.9,21.6,31.2,17.0
2021-06-01,0,Mexico,19.2,26.0,32.8,137.5
2021-06-01,1,Aguascalientes,13.1,19.8,26.6,124.1
2021-06-01,2,Baja California,17.6,24.4,31.3,0.2
2021-06-01,3,Baja California Sur,20.3,26.9,33.4,9.4
2021-06-01,4,Campeche,23.6,29.2,34.8,196.8
2021-06-01,5,Coahuila,21.2,28.1,35.0,34.1
2021-06-01,6,Colima,23.0,28.2,33.3,691.7
2021-06-01,7,Chiapas,20.6,26.0,31.5,319.2
2021-06-01,8,Chihuahua,17.9,26.5,35.1,61.6
2021-06-01,9,Ciudad de México,12.8,18.5,24.2,153.1
2021-06-01,10,Durango,14.9,23.2,31.6,70.2
2021-06-01,11,Guanajuato,14.1,20.5,26.9,137.3
2021-06-01,12,Guerrero,19.5,25.4,31.3,323.5
2021-06-01,13,Hidalgo,14.4,20.2,26.1,131.2
2021-06-01,14,Jalisco,17.2,23.6,29.9,234.3
2021-06-01,15,Estado de México,10.0,16.1,22.2,190.3
2021-06-01,16,Michoacán,14.9,21.5,28.2,225.0
2021-06-01,17,Morelos,16.9,22.6,28.3,413.1
2021-06-01,18,Nayarit,22.2,28.1,34.1,235.5
2021-06-01,19,Nuevo León,20.0,26.9,33.9,90.1
2021-06-01,20,Oaxaca,18.4,24.0,29.6,318.9
2021-06-01,21,Puebla,13.7,19.5,25.3,243.7
2021-06-01,22,Querétaro,15.9,21.8,27.7,125.2
2021-06-01,23,Quintana Roo,25.1,29.0,32.9,242.3
2021-06-01,24,San Luis Potosí,20.1,26.2,32.2,116.4
2021-06-01,25,Sinaloa,23.8,30.6,37.4,107.3
2021-06-01,26,Sonora,21.6,30.4,39.2,34.0
2021-06-01,27,Tabasco,24.1,28.8,33.6,249.7
2021-06-01,28,Tamaulipas,23.3,28.7,34.1,116.5
2021-06-01,29,Tlaxcala,10.0,16.0,21.9,130.7
2021-06-01,30,Veracruz,20.2,25.1,30.0,276.7
2021-06-01,31,Yucatán,23.3,28.6,33.9,230.9
2021-06-01,32,Zacatecas,14.1,21.2,28.3,98.0
2021-07-01,0,Mexico,19.7,25.7,31.8,128.8
2021-07-01,1,Aguascalientes,12.9,18.9,25.0,176.6
2021-07-01,2,Baja California,21.6,27.4,33.2,3.0
2021-07-01,3,Baja California Sur,22.6,28.2,33.8,10.8
2021-07-01,4,Campeche,23.4,29.0,34.6,143.6
2021-07-01,5,Coahuila,21.4,27.5,33.7,55.7
2021-07-01,6,Colima,23.4,28.6,33.8,249.6
2021-07-01,7,Chiapas,20.5,26.2,31.9,162.7
2021-07-01,8,Chihuahua,17.8,24.5,31.3,114.2
2021-07-01,9,Ciudad de México,12.6,18.9,25.3,92.1
2021-07-01,10,Durango,15.0,21.7,28.3,131.2
2021-07-01,11,Guanajuato,13.9,20.2,26.5,148.6
2021-07-01,12,Guerrero,20.1,26.1,32.2,153.8
2021-07-01,13,Hidalgo,13.8,19.9,26.1,62.0
2021-07-01,14,Jalisco,17.2,23.1,29.0,256.4
2021-07-01,15,Estado de México,9.3,15.8,22.3,164.1
2021-07-01,16,Michoacán,14.7,21.4,28.0,170.7
2021-07-01,17,Morelos,16.0,22.4,28.9,228.7
2021-07-01,18,Nayarit,22.5,27.9,33.4,328.5
2021-07-01,19,Nuevo León,20.2,26.4,32.5,99.9
2021-07-01,20,Oaxaca,18.4,24.6,30.7,132.1
2021-07-01,21,Puebla,12.7,19.4,26.2,135.7
2021-07-01,22,Querétaro,15.6,21.5,27.5,84.4
2021-07-01,23,Quintana Roo,25.1,29.4,33.7,113.5
2021-07-01,24,San Luis Potosí,20.0,25.9,31.8,123.4
2021-07-01,25,Sinaloa,24.2,30.2,36.3,184.0
2021-07-01,26,Sonora,24.4,30.7,37.1,142.5
2021-07-01,27,Tabasco,24.1,29.2,34.2,112.4
2021-07-01,28,Tamaulipas,23.3,28.6,33.9,168.8
2021-07-01,29,Tlaxcala,8.6,15.8,23.1,96.2
2021-07-01,30,Veracruz,19.8,24.9,30.0,140.9
2021-07-01,31,Yucatán,23.3,28.9,34.4,118.2
2021-07-01,32,Zacatecas,14.1,20.0,26.0,148.3
2021-08-01,0,Mexico,19.6,25.8,32.0,157.0
2021-08-01,1,Aguascalientes,12.4,19.2,26.0,117.5
